Category,File,JSON_dB,WAV_dB,ΔdB
차량경적,1.자동차_10644_1.wav,112,75.71,36.29
차량경적,1.자동차_10645_1.wav,115,79.38,35.62
차량경적,1.자동차_10646_1.wav,93,72.1,20.9
차량경적,1.자동차_10649_1.wav,115,75.78,39.22
차량경적,1.자동차_10650_1.wav,125,77.03,47.97
차량경적,1.자동차_10651_1.wav,115,78.13,36.87
차량경적,1.자동차_10653_1.wav,117,77.75,39.25
차량경적,1.자동차_10654_1.wav,122,76.61,45.39
차량경적,1.자동차_10655_1.wav,107,80.18,26.82
차량경적,1.자동차_10656_1.wav,120,75.67,44.33
차량경적,1.자동차_10657_1.wav,129,73.39,55.61
차량경적,1.자동차_10658_1.wav,115,75.05,39.95
차량경적,1.자동차_10659_1.wav,116,78.2,37.8
차량경적,1.자동차_10660_1.wav,125,74.78,50.22
차량경적,1.자동차_10661_1.wav,70,69.38,0.62
차량경적,1.자동차_10662_1.wav,105,77.69,27.31
차량경적,1.자동차_10663_1.wav,126,76.28,49.72
차량경적,1.자동차_10665_1.wav,129,77.11,51.89
차량경적,1.자동차_10667_1.wav,126,74.8,51.2
차량경적,1.자동차_10668_1.wav,106,72.25,33.75
차량경적,1.자동차_10669_1.wav,104,78.2,25.8
차량경적,1.자동차_10670_1.wav,109,73.84,35.16
차량경적,1.자동차_10671_1.wav,126,79.34,46.66
차량경적,1.자동차_10672_1.wav,126,78.72,47.28
차량경적,1.자동차_10673_1.wav,104,77.17,26.83
차량경적,1.자동차_10674_1.wav,71,73.87,2.87
차량경적,1.자동차_10676_1.wav,110,73.77,36.23
차량경적,1.자동차_10677_1.wav,123,81.07,41.93
차량경적,1.자동차_10678_1.wav,100,80.98,19.02
차량경적,1.자동차_10679_1.wav,115,80.84,34.16
차량경적,1.자동차_10680_1.wav,115,78.04,36.96
차량경적,1.자동차_10682_1.wav,126,80.97,45.03
차량경적,1.자동차_10683_1.wav,122,80.61,41.39
차량경적,1.자동차_10685_1.wav,118,78.83,39.17
차량경적,1.자동차_10686_1.wav,119,73.92,45.08
차량경적,1.자동차_10687_1.wav,125,79.65,45.35
차량경적,1.자동차_10688_1.wav,105,76.83,28.17
차량경적,1.자동차_10689_1.wav,112,78.29,33.71
차량경적,1.자동차_10690_1.wav,118,75.79,42.21
차량경적,1.자동차_10691_1.wav,114,81.15,32.85
차량경적,1.자동차_10693_1.wav,124,78.79,45.21
차량경적,1.자동차_10694_1.wav,104,80.72,23.28
차량경적,1.자동차_10697_1.wav,115,75.85,39.15
차량경적,1.자동차_10698_1.wav,106,74.12,31.88
차량경적,1.자동차_107_1.wav,68,72.61,4.61
차량경적,1.자동차_10700_1.wav,117,77.41,39.59
차량경적,1.자동차_10702_1.wav,72,50.8,21.2
차량경적,1.자동차_10704_1.wav,100,78.3,21.7
차량경적,1.자동차_10705_1.wav,117,73.94,43.06
차량경적,1.자동차_10706_1.wav,121,73.49,47.51
차량경적,1.자동차_10707_1.wav,113,78.88,34.12
차량경적,1.자동차_10709_1.wav,111,76.28,34.72
차량경적,1.자동차_10710_1.wav,101,75.99,25.01
차량경적,1.자동차_10711_1.wav,124,79.98,44.02
차량경적,1.자동차_10712_1.wav,108,79.94,28.06
차량경적,1.자동차_10713_1.wav,109,75.1,33.9
차량경적,1.자동차_10714_1.wav,122,76.18,45.82
차량경적,1.자동차_10715_1.wav,109,77.87,31.13
차량경적,1.자동차_10718_1.wav,124,78.16,45.84
차량경적,1.자동차_10719_1.wav,116,66.87,49.13
차량경적,1.자동차_10723_1.wav,113,76.73,36.27
차량경적,1.자동차_10724_1.wav,109,82.19,26.81
차량경적,1.자동차_10725_1.wav,126,78.77,47.23
차량경적,1.자동차_10726_1.wav,100,77.29,22.71
차량경적,1.자동차_10727_1.wav,114,80.62,33.38
차량경적,1.자동차_10728_1.wav,107,79.09,27.91
차량경적,1.자동차_10730_1.wav,121,78.58,42.42
차량경적,1.자동차_10731_1.wav,106,74.59,31.41
차량경적,1.자동차_10734_1.wav,127,78.31,48.69
차량경적,1.자동차_10735_1.wav,112,80.63,31.37
차량경적,1.자동차_10736_1.wav,117,79.94,37.06
차량경적,1.자동차_10737_1.wav,118,80.8,37.2
차량경적,1.자동차_10738_1.wav,127,70.13,56.87
차량경적,1.자동차_10740_1.wav,122,76.44,45.56
차량경적,1.자동차_10741_1.wav,116,81.59,34.41
차량경적,1.자동차_10743_1.wav,102,78.23,23.77
차량경적,1.자동차_10744_1.wav,106,76.16,29.84
차량경적,1.자동차_10745_1.wav,101,81.58,19.42
차량경적,1.자동차_10746_1.wav,107,78.36,28.64
차량경적,1.자동차_10749_1.wav,122,77.75,44.25
차량경적,1.자동차_10750_1.wav,102,78.88,23.12
차량경적,1.자동차_10751_1.wav,105,75.07,29.93
차량경적,1.자동차_10752_1.wav,114,80.9,33.1
차량경적,1.자동차_10753_1.wav,112,80.6,31.4
차량경적,1.자동차_10755_1.wav,102,76.62,25.38
차량경적,1.자동차_10756_1.wav,111,74.37,36.63
차량경적,1.자동차_10757_1.wav,116,83.37,32.63
차량경적,1.자동차_10758_1.wav,111,78.83,32.17
차량경적,1.자동차_10759_1.wav,127,77.9,49.1
차량경적,1.자동차_10760_1.wav,111,78.59,32.41
차량경적,1.자동차_10761_1.wav,121,83.21,37.79
차량경적,1.자동차_10763_1.wav,125,80.14,44.86
차량경적,1.자동차_10764_1.wav,126,76.95,49.05
차량경적,1.자동차_10765_1.wav,102,76.67,25.33
차량경적,1.자동차_10766_1.wav,69,70.75,1.75
차량경적,1.자동차_10767_1.wav,103,78.06,24.94
차량경적,1.자동차_10768_1.wav,78,74.19,3.81
차량경적,1.자동차_10770_1.wav,108,74.76,33.24
차량경적,1.자동차_10771_1.wav,123,75.45,47.55
차량경적,1.자동차_10772_1.wav,111,77.49,33.51
차량경적,1.자동차_10773_1.wav,114,77.23,36.77
차량경적,1.자동차_10774_1.wav,112,81.11,30.89
차량경적,1.자동차_10775_1.wav,101,77.49,23.51
차량경적,1.자동차_10776_1.wav,110,79.71,30.29
차량경적,1.자동차_10777_1.wav,129,71.14,57.86
차량경적,1.자동차_10778_1.wav,120,77.67,42.33
차량경적,1.자동차_10779_1.wav,100,78.81,21.19
차량경적,1.자동차_10780_1.wav,123,77.48,45.52
차량경적,1.자동차_10781_1.wav,119,78.54,40.46
차량경적,1.자동차_10782_1.wav,114,77.04,36.96
차량경적,1.자동차_10783_1.wav,127,78.98,48.02
차량경적,1.자동차_10785_1.wav,102,73.6,28.4
차량경적,1.자동차_10786_1.wav,119,78.68,40.32
차량경적,1.자동차_10788_1.wav,119,75.3,43.7
차량경적,1.자동차_10790_1.wav,117,75.15,41.85
차량경적,1.자동차_10791_1.wav,123,76.9,46.1
차량경적,1.자동차_10792_1.wav,112,73.95,38.05
차량경적,1.자동차_10793_1.wav,116,76.86,39.14
차량경적,1.자동차_10794_1.wav,111,79.51,31.49
차량경적,1.자동차_10795_1.wav,128,73.4,54.6
차량경적,1.자동차_10796_1.wav,116,79.4,36.6
차량경적,1.자동차_10797_1.wav,114,79.95,34.05
차량경적,1.자동차_10798_1.wav,124,78.06,45.94
차량경적,1.자동차_10799_1.wav,114,74.87,39.13
차량경적,1.자동차_108_1.wav,89,73.78,15.22
차량경적,1.자동차_10801_1.wav,122,77.29,44.71
차량경적,1.자동차_10802_1.wav,102,78.8,23.2
차량경적,1.자동차_10803_1.wav,115,78.5,36.5
차량경적,1.자동차_10804_1.wav,118,77.56,40.44
차량경적,1.자동차_10805_1.wav,117,73.52,43.48
차량경적,1.자동차_10806_1.wav,100,81.89,18.11
차량경적,1.자동차_10807_1.wav,71,72.77,1.77
차량경적,1.자동차_10808_1.wav,127,80.74,46.26
차량경적,1.자동차_10809_1.wav,118,81.32,36.68
차량경적,1.자동차_10811_1.wav,125,78.33,46.67
차량경적,1.자동차_10812_1.wav,115,77.46,37.54
차량경적,1.자동차_10814_1.wav,100,80.87,19.13
차량경적,1.자동차_10815_1.wav,124,79.14,44.86
차량경적,1.자동차_10816_1.wav,124,80.92,43.08
차량경적,1.자동차_10817_1.wav,110,78.02,31.98
차량경적,1.자동차_10819_1.wav,124,75.16,48.84
차량경적,1.자동차_10820_1.wav,110,76.46,33.54
차량경적,1.자동차_10821_1.wav,117,78.2,38.8
차량경적,1.자동차_10823_1.wav,75,70.2,4.8
차량경적,1.자동차_10824_1.wav,123,79.07,43.93
차량경적,1.자동차_10827_1.wav,115,79.1,35.9
차량경적,1.자동차_10828_1.wav,121,74.03,46.97
차량경적,1.자동차_10829_1.wav,121,79.35,41.65
차량경적,1.자동차_10830_1.wav,127,74.78,52.22
차량경적,1.자동차_10831_1.wav,112,79.21,32.79
차량경적,1.자동차_10833_1.wav,127,77.53,49.47
차량경적,1.자동차_10834_1.wav,127,78.95,48.05
차량경적,1.자동차_10835_1.wav,121,77.36,43.64
차량경적,1.자동차_10836_1.wav,113,78.72,34.28
차량경적,1.자동차_10837_1.wav,124,80.55,43.45
차량경적,1.자동차_10838_1.wav,123,79.16,43.84
차량경적,1.자동차_10840_1.wav,118,77.29,40.71
차량경적,1.자동차_10841_1.wav,119,82.35,36.65
차량경적,1.자동차_10842_1.wav,123,79.85,43.15
차량경적,1.자동차_10843_1.wav,101,79.77,21.23
차량경적,1.자동차_10846_1.wav,119,78.41,40.59
차량경적,1.자동차_10847_1.wav,78,71.52,6.48
차량경적,1.자동차_10850_1.wav,108,79.44,28.56
차량경적,1.자동차_10851_1.wav,120,81.0,39.0
차량경적,1.자동차_10852_1.wav,125,79.09,45.91
차량경적,1.자동차_10853_1.wav,106,77.3,28.7
차량경적,1.자동차_10854_1.wav,124,76.52,47.48
차량경적,1.자동차_10855_1.wav,121,78.8,42.2
차량경적,1.자동차_10856_1.wav,108,78.72,29.28
차량경적,1.자동차_10858_1.wav,122,80.92,41.08
차량경적,1.자동차_10859_1.wav,101,78.54,22.46
차량경적,1.자동차_10860_1.wav,126,75.82,50.18
차량경적,1.자동차_10861_1.wav,122,74.65,47.35
차량경적,1.자동차_10862_1.wav,112,80.83,31.17
차량경적,1.자동차_10865_1.wav,124,78.33,45.67
차량경적,1.자동차_10866_1.wav,119,75.08,43.92
차량경적,1.자동차_10867_1.wav,106,79.55,26.45
차량경적,1.자동차_10870_1.wav,106,77.91,28.09
차량경적,1.자동차_10872_1.wav,112,78.52,33.48
차량경적,1.자동차_10873_1.wav,68,56.32,11.68
차량경적,1.자동차_10874_1.wav,109,75.84,33.16
차량경적,1.자동차_10875_1.wav,119,80.17,38.83
차량경적,1.자동차_10876_1.wav,111,77.8,33.2
차량경적,1.자동차_10877_1.wav,100,78.97,21.03
차량경적,1.자동차_10878_1.wav,120,79.65,40.35
차량경적,1.자동차_10879_1.wav,105,78.98,26.02
차량경적,1.자동차_10880_1.wav,101,72.73,28.27
차량경적,1.자동차_10881_1.wav,89,73.98,15.02
차량경적,1.자동차_10882_1.wav,116,78.15,37.85
차량경적,1.자동차_10883_1.wav,113,77.94,35.06
차량경적,1.자동차_10884_1.wav,103,79.52,23.48
차량경적,1.자동차_10885_1.wav,102,77.97,24.03
차량경적,1.자동차_10886_1.wav,109,78.48,30.52
차량경적,1.자동차_10889_1.wav,100,79.69,20.31
차량경적,1.자동차_10890_1.wav,107,77.34,29.66
차량경적,1.자동차_10891_1.wav,108,76.51,31.49
차량경적,1.자동차_10893_1.wav,110,76.59,33.41
차량경적,1.자동차_10894_1.wav,116,77.64,38.36
차량경적,1.자동차_10895_1.wav,122,76.32,45.68
차량경적,1.자동차_10896_1.wav,130,79.63,50.37
차량경적,1.자동차_10897_1.wav,107,78.57,28.43
차량경적,1.자동차_10898_1.wav,127,78.94,48.06
차량경적,1.자동차_10899_1.wav,115,80.63,34.37
차량경적,1.자동차_10902_1.wav,113,76.56,36.44
차량경적,1.자동차_10903_1.wav,110,72.0,38.0
차량경적,1.자동차_10904_1.wav,118,76.58,41.42
차량경적,1.자동차_10905_1.wav,119,79.84,39.16
차량경적,1.자동차_10906_1.wav,105,79.45,25.55
차량경적,1.자동차_10908_1.wav,118,72.52,45.48
차량경적,1.자동차_10909_1.wav,102,75.44,26.56
차량경적,1.자동차_10910_1.wav,117,78.74,38.26
차량경적,1.자동차_10911_1.wav,101,75.05,25.95
차량경적,1.자동차_10912_1.wav,119,77.21,41.79
차량경적,1.자동차_10914_1.wav,105,74.48,30.52
차량경적,1.자동차_10915_1.wav,121,77.8,43.2
차량경적,1.자동차_10916_1.wav,112,78.6,33.4
차량경적,1.자동차_10918_1.wav,122,77.8,44.2
차량경적,1.자동차_10919_1.wav,108,74.08,33.92
차량경적,1.자동차_10920_1.wav,110,75.55,34.45
차량경적,1.자동차_10921_1.wav,104,78.74,25.26
차량경적,1.자동차_10922_1.wav,101,77.13,23.87
차량경적,1.자동차_10923_1.wav,122,76.18,45.82
차량경적,1.자동차_10924_1.wav,121,74.94,46.06
차량경적,1.자동차_10925_1.wav,102,74.64,27.36
차량경적,1.자동차_10926_1.wav,119,78.62,40.38
차량경적,1.자동차_10928_1.wav,103,79.98,23.02
차량경적,1.자동차_10929_1.wav,126,79.08,46.92
차량경적,1.자동차_10930_1.wav,109,77.9,31.1
차량경적,1.자동차_10931_1.wav,114,81.57,32.43
차량경적,1.자동차_10932_1.wav,100,79.19,20.81
차량경적,1.자동차_10933_1.wav,125,77.56,47.44
차량경적,1.자동차_10934_1.wav,102,78.86,23.14
차량경적,1.자동차_10936_1.wav,100,76.2,23.8
차량경적,1.자동차_10937_1.wav,119,80.5,38.5
차량경적,1.자동차_10938_1.wav,123,79.31,43.69
차량경적,1.자동차_10939_1.wav,91,72.67,18.33
차량경적,1.자동차_10940_1.wav,122,72.99,49.01
차량경적,1.자동차_10941_1.wav,125,79.02,45.98
차량경적,1.자동차_10942_1.wav,115,79.47,35.53
차량경적,1.자동차_10943_1.wav,122,78.26,43.74
차량경적,1.자동차_10944_1.wav,118,80.38,37.62
차량경적,1.자동차_10945_1.wav,126,75.17,50.83
차량경적,1.자동차_10946_1.wav,120,75.21,44.79
차량경적,1.자동차_10947_1.wav,114,78.77,35.23
차량경적,1.자동차_10948_1.wav,108,76.36,31.64
차량경적,1.자동차_10949_1.wav,123,74.34,48.66
차량경적,1.자동차_10950_1.wav,127,79.21,47.79
차량경적,1.자동차_10951_1.wav,122,77.65,44.35
차량경적,1.자동차_10952_1.wav,122,79.37,42.63
차량경적,1.자동차_10953_1.wav,86,75.78,10.22
차량경적,1.자동차_10954_1.wav,116,80.02,35.98
차량경적,1.자동차_10955_1.wav,116,76.46,39.54
차량경적,1.자동차_10956_1.wav,104,79.51,24.49
차량경적,1.자동차_10957_1.wav,102,77.54,24.46
차량경적,1.자동차_10959_1.wav,106,75.05,30.95
차량경적,1.자동차_10960_1.wav,100,76.18,23.82
차량경적,1.자동차_10961_1.wav,103,80.41,22.59
차량경적,1.자동차_10962_1.wav,107,75.01,31.99
차량경적,1.자동차_10964_1.wav,101,79.83,21.17
차량경적,1.자동차_10965_1.wav,103,76.87,26.13
차량경적,1.자동차_10966_1.wav,104,80.34,23.66
차량경적,1.자동차_10967_1.wav,121,79.6,41.4
차량경적,1.자동차_10968_1.wav,124,80.41,43.59
차량경적,1.자동차_10969_1.wav,117,75.13,41.87
차량경적,1.자동차_10971_1.wav,123,72.95,50.05
차량경적,1.자동차_10974_1.wav,110,76.15,33.85
차량경적,1.자동차_10975_1.wav,122,79.12,42.88
차량경적,1.자동차_10976_1.wav,116,77.79,38.21
차량경적,1.자동차_10979_1.wav,101,79.82,21.18
차량경적,1.자동차_10980_1.wav,125,78.36,46.64
차량경적,1.자동차_10981_1.wav,104,74.4,29.6
차량경적,1.자동차_10982_1.wav,102,77.43,24.57
차량경적,1.자동차_10988_1.wav,108,79.93,28.07
차량경적,1.자동차_10990_1.wav,126,78.82,47.18
차량경적,1.자동차_10991_1.wav,68,66.41,1.59
차량경적,1.자동차_10993_1.wav,105,78.46,26.54
차량경적,1.자동차_10994_1.wav,102,79.02,22.98
차량경적,1.자동차_10995_1.wav,123,72.84,50.16
차량경적,1.자동차_10996_1.wav,109,75.89,33.11
차량경적,1.자동차_10997_1.wav,125,78.2,46.8
차량경적,1.자동차_10998_1.wav,120,75.46,44.54
차량경적,1.자동차_10999_1.wav,107,81.22,25.78
차량경적,1.자동차_11_1.wav,71,68.43,2.57
차량경적,1.자동차_110_1.wav,113,79.41,33.59
차량경적,1.자동차_11002_1.wav,119,81.37,37.63
차량경적,1.자동차_11003_1.wav,108,74.05,33.95
차량경적,1.자동차_11004_1.wav,125,79.48,45.52
차량경적,1.자동차_11005_1.wav,127,80.99,46.01
차량경적,1.자동차_11006_1.wav,113,78.3,34.7
차량경적,1.자동차_11007_1.wav,104,77.71,26.29
차량경적,1.자동차_11008_1.wav,128,77.58,50.42
차량경적,1.자동차_11009_1.wav,100,79.39,20.61
차량경적,1.자동차_11010_1.wav,121,79.17,41.83
차량경적,1.자동차_11011_1.wav,107,80.23,26.77
차량경적,1.자동차_11012_1.wav,114,73.69,40.31
차량경적,1.자동차_11014_1.wav,117,79.18,37.82
차량경적,1.자동차_11015_1.wav,120,80.1,39.9
차량경적,1.자동차_11016_1.wav,100,78.86,21.14
차량경적,1.자동차_11017_1.wav,112,79.66,32.34
차량경적,1.자동차_11019_1.wav,121,79.8,41.2
차량경적,1.자동차_11020_1.wav,94,74.95,19.05
차량경적,1.자동차_11021_1.wav,100,79.42,20.58
차량경적,1.자동차_11023_1.wav,126,78.86,47.14
차량경적,1.자동차_11024_1.wav,115,77.26,37.74
차량경적,1.자동차_11025_1.wav,125,76.09,48.91
차량경적,1.자동차_11027_1.wav,117,76.88,40.12
차량경적,1.자동차_11028_1.wav,68,66.09,1.91
차량경적,1.자동차_11029_1.wav,124,77.02,46.98
차량경적,1.자동차_11030_1.wav,104,78.11,25.89
차량경적,1.자동차_11031_1.wav,116,74.74,41.26
차량경적,1.자동차_11032_1.wav,122,79.01,42.99
차량경적,1.자동차_11034_1.wav,124,73.28,50.72
차량경적,1.자동차_11035_1.wav,122,78.17,43.83
차량경적,1.자동차_11036_1.wav,103,79.65,23.35
차량경적,1.자동차_11037_1.wav,110,82.67,27.33
차량경적,1.자동차_11039_1.wav,107,77.9,29.1
차량경적,1.자동차_11041_1.wav,115,77.5,37.5
차량경적,1.자동차_11043_1.wav,110,73.95,36.05
차량경적,1.자동차_11044_1.wav,100,76.31,23.69
차량경적,1.자동차_11046_1.wav,121,73.03,47.97
차량경적,1.자동차_11048_1.wav,123,73.24,49.76
차량경적,1.자동차_11050_1.wav,115,80.46,34.54
차량경적,1.자동차_11051_1.wav,114,70.9,43.1
차량경적,1.자동차_11052_1.wav,122,77.54,44.46
차량경적,1.자동차_11054_1.wav,107,76.79,30.21
차량경적,1.자동차_11055_1.wav,127,77.55,49.45
차량경적,1.자동차_11056_1.wav,70,69.65,0.35
차량경적,1.자동차_11057_1.wav,122,79.28,42.72
차량경적,1.자동차_11058_1.wav,111,77.5,33.5
차량경적,1.자동차_11059_1.wav,117,80.68,36.32
차량경적,1.자동차_11060_1.wav,125,75.3,49.7
차량경적,1.자동차_11061_1.wav,109,79.29,29.71
차량경적,1.자동차_11063_1.wav,108,80.09,27.91
차량경적,1.자동차_11064_1.wav,108,77.64,30.36
차량경적,1.자동차_11065_1.wav,124,80.06,43.94
차량경적,1.자동차_11066_1.wav,114,75.42,38.58
차량경적,1.자동차_11068_1.wav,102,77.92,24.08
차량경적,1.자동차_11069_1.wav,116,79.82,36.18
차량경적,1.자동차_11071_1.wav,107,80.97,26.03
차량경적,1.자동차_11072_1.wav,106,75.76,30.24
차량경적,1.자동차_11073_1.wav,121,76.88,44.12
차량경적,1.자동차_11074_1.wav,127,76.83,50.17
차량경적,1.자동차_11075_1.wav,103,78.55,24.45
차량경적,1.자동차_11076_1.wav,125,76.76,48.24
차량경적,1.자동차_11077_1.wav,116,79.55,36.45
차량경적,1.자동차_11078_1.wav,125,76.8,48.2
차량경적,1.자동차_11079_1.wav,110,78.33,31.67
차량경적,1.자동차_11080_1.wav,110,80.36,29.64
차량경적,1.자동차_11081_1.wav,108,75.83,32.17
차량경적,1.자동차_11083_1.wav,112,75.92,36.08
차량경적,1.자동차_11084_1.wav,106,77.06,28.94
차량경적,1.자동차_11085_1.wav,73,52.15,20.85
차량경적,1.자동차_11086_1.wav,115,80.38,34.62
차량경적,1.자동차_11088_1.wav,125,79.42,45.58
차량경적,1.자동차_11089_1.wav,126,74.29,51.71
차량경적,1.자동차_11091_1.wav,116,78.15,37.85
차량경적,1.자동차_11092_1.wav,121,80.33,40.67
